point,title,market
500 P, [무농약]적두500g, 올가홀푸드
740 P, 마이스터 딸기(유기농480g), 올가홀푸드
1490 P, 마이스터 육보딸기(유기농1.2kg), 올가홀푸드
170 P, 양배추(무농약500g), 올가홀푸드
620 P, 5색영양밥(유기농1kg), 올가홀푸드
2490 P, [산지]절임배추(유기농10kg/BOX), 올가홀푸드
390 P, 통밀(유기농1kg), 올가홀푸드
1550 P, 검정깨(무농약500g), 올가홀푸드
490 P, 무화과(무농약600g), 올가홀푸드
490 P, 머루포도(유기농1.5kg), 올가홀푸드
590 P, 캠벨포도(유기농1.5kg), 올가홀푸드
120 P, 표고버섯(무농약100g), 올가홀푸드
240 P, 햇양배추(유기농1kg), 올가홀푸드
270 P, 한입꿀고구마(유기농1.2kg), 올가홀푸드
3170 P, 유기농골든퀸, 초록마을
660 P, 유기농현미, 초록마을
320 P, 유기농검정보리, 초록마을
990 P, 유기농햇잡곡혼합세트, 초록마을
490 P, 자연주의 유기농 푸룬주스, 이마트
1420 P, 풀무원 샘물(500ml*20), 풀무원샘물
120 P, by NATURE[500 mL], 풀무원샘물
100 P, 풀무원샘물 by NATURE [2L], 풀무원샘물
600 P, 풀무원샘물 by NATURE [2L]*6, 풀무원샘물
240 P, 깐밤 150g(무농약), 올가홀푸드
350 P, 무농약이상_연근채, 초록마을
200 P, 무농약이상_우엉채, 초록마을
1030 P, 냉동다진마늘(1kg/무농약), 두레생협
220 P, 무농약저민마늘, 초록마을
160 P, 무농약깐마늘, 초록마을
140 P, 무농약이상_깐양파, 초록마을
230 P, 냉동다진마늘(180g/무농약), 두레생협
80 P, 무농약이상_깐대파, 초록마을
670 P, 무농약이상_깐생강, 초록마을
220 P, 우리아이입안애유기농다진표고버섯, 초록마을
160 P, 우리아이입안애유기농다진적양배추, 초록마을
170 P, 유기농간편청양고추, 초록마을
110 P, 유기농간편대파, 초록마을
190 P, 냉동다진청양고추(유기농100g), 올가홀푸드
190 P, 냉동다진마늘(유기농100g), 올가홀푸드
290 P, 무농약냉동완두콩, 초록마을
80 P, 무농약이상_깐감자, 초록마을
4950 P, 유기농명품배세트, 초록마을
120 P, 무농약이상_얼갈이, 초록마을
5250 P, 아로마센스 AS-1, 케이엔텍
440 P, T STANDARD 볶음참깨 [1.1kg], 농업회사법인 한생
500 P, 안동국화차 유기농가을신선10g, 이마트
110 P, 노브랜드 섬유유연제 로즈[2.1L], 무궁화
110 P, 노브랜드 섬유유연제 라벤더[2.1L], 무궁화
190 P, 노브랜드 액체세제 드럼[2.1L], 무궁화
190 P, 노브랜드 액체세제 일반[2.1L], 무궁화
240 P, 노브랜드 액체세제 드럼[2.5L], 무궁화
240 P, 노브랜드 액체세제 일반[2.5L], 무궁화
810 P, 오클린 주방용 다목적세제 900mL 용기, 무궁화
810 P, 오클린 욕실용 다목적세제 900mL 용기, 무궁화
750 P, 오클린 액체세제 일반 드럼겸용 1.5L, 무궁화
1270 P, SOKI소키 액체세제 3.5L(드럼용), 무궁화
1270 P, SOKI소키 액체세제 3.5L(일반용), 무궁화
1760 P, 키친솝 Green Grape 4L, 무궁화
750 P, 오클린 액체세제 일반 드럼겸용(리필) 2.0L, 무궁화
540 P, 노브랜드 섬유유연제 코튼[5.5L], 무궁화
520 P, 키친솝 자몽 숙성초 설거지 1.2L, 무궁화
280 P, 유기농 누룽지 50g*5개입, 이마트
670 P, 크리넥스 에어셀 화장지 데코 200(2겹), 유한킴벌리
3970 P, 크리넥스 에어셀 점보롤 스탠다드 140(12R), 유한킴벌리
60 P, 고추(친환경/청양고추)100g/봉, 하나로마트
10 %, 과실류-탱자, 로컬푸드 직매장
10 %, 조미채소류-쪽파, 로컬푸드 직매장
10 %, 조미채소류-대파, 로컬푸드 직매장
10 %, 조미채소류-양파, 로컬푸드 직매장
10 %, 근채류-삼채, 로컬푸드 직매장
10 %, 근채류-토란, 로컬푸드 직매장
10 %, 근채류-연근, 로컬푸드 직매장
10 %, 근채류-우엉, 로컬푸드 직매장
10 %, 근채류-당근, 로컬푸드 직매장
10 %, 근채류-알타리무, 로컬푸드 직매장
1 %, 근채류-무, 로컬푸드 직매장
10 %, 엽경채류-기타, 로컬푸드 직매장
240 P, 친환경 채소, 이마트
140 P, 친환경쌈채소포장, 이마트
10 P, 친환경 브로커리(봉), 이마트
140 P, 친환경 쌈모둠, 이마트
190 P, 친환경 부추, 이마트
2320 P, (포장저감)찰보리(10kg/유기), 두레생협
440 P, 발아현미(800g/유기), 두레생협
1500 P, 대봉감말랭이(1kg/유기), 두레생협
4050 P, (포장저감)귀리(10kg/유기), 두레생협
1550 P, 한끼 서리콩(40g*25포/유기농), 두레생협
460 P, 발아찹쌀현미(800g/유기), 두레생협
3050 P, (포장저감)브로콜리(25개/무농약), 두레생협
1520 P, 절임배추(김장/10kg/무농약), 두레생협
570 P, 한끼 찰흑미(40g*25포/1kg/유기), 두레생협
1810 P, 생강(3kg/무농약), 두레생협
2290 P, 팥(2kg/유기), 두레생협
510 P, 흰콩(500g/유기), 두레생협
250 P, 통밀쌀(1kg/유기), 두레생협
380 P, 백미(2kg/유기), 두레생협
11970 P, 저탄소인증 배세트(9입), 이마트
750 P, 유기농 국화차, 재원네자연농원
340 P, 무농약대추방울토마토, 초록마을
970 P, 생명환경 쌀(유기농)4kg, 새고성농협(판매)
250 P, 생명환경 쌀(유기농)1kg, 새고성농협(판매)
140 P, 홍고추(150g/무농약이상), 두레생협
250 P, 아주까리잎말림(50g/유기), 두레생협
100 P, 곰취나물(100g/무농약), 두레생협
200 P, 새송이버섯(300g/유기), 두레생협
6840 P, 배 실속선물세트, 두레생협
8530 P, 두레 사과1호, 두레생협
6150 P, 사과 실속선물세트, 두레생협
290 P, 당근(1kg/무농약), 두레생협
210 P, 머위잎(200g/유기), 두레생협
80 P, 치커리(150g/무농약), 두레생협
170 P, 당근(500g/무농약), 두레생협
410 P, 호박고구마(3kg/ 무농약), 두레생협
70 P, 손질쌈배추(500g/무농약), 두레생협
360 P, 꽈리고추(500g/무농약/절임용), 두레생협
310 P, 단호박(1.5kg/무농약), 두레생협
350 P, 단호박(2kg/무농약), 두레생협
250 P, 고구마줄기(500g/무농약), 두레생협
370 P, 안깐도라지(500g/무농약), 두레생협
130 P, 강낭콩(300g/무농약), 두레생협
180 P, 풋완두콩(300g/무농약), 두레생협
510 P, 피망(1kg/무농약/급식), 두레생협
220 P, 애호박(3개/무농약2), 두레생협
130 P, 적양배추(300g/무농약), 두레생협
100 P, 풋고추(150g/무농약), 두레생협
150 P, 얼갈이(1kg/무농약), 두레생협
120 P, 비름나물(200g/무농약), 두레생협
430 P, 호박고구마(1kg/무농약), 두레생협
720 P, 늙은호박(7kg이상/무농약), 두레생협
230 P, (친환경배)/1입/봉/특, 하나로마트
1400 P, 오렌지(저탄소/카라향)/1.0kg/봉/특/국산, 하나로마트
2730 P, 오렌지(저탄소/카라향)/2kg/박스/특/국산(7~12과), 하나로마트
14040 P, 오렌지(저탄소/카라향)/10kg/박스/특/국산, 하나로마트
2780 P, 사과(저탄소)/3.5kg/13내/박스/실속(상)/국산, 하나로마트
130 P, 새싹채소(친환경/보리순)100g/트레이/특/특품, 하나로마트
2400 P, 오렌지(친환경한라봉/10kg/박스/50내), 하나로마트
2400 P, 오렌지(친환경천혜향/10kg/박스/50내), 하나로마트
50 P, 쌈추(친환경/싱글적쌈추)70g/봉/특/특품, 하나로마트
70 P, 상추와깻잎(친환경)/팩, 하나로마트
100 P, 아삭이상추(친환경)/150g/봉, 하나로마트
190 P, 오렌지(저탄소/천혜향/4개), 하나로마트
190 P, 오렌지(저탄소/천혜향/5개), 하나로마트
3120 P, 오렌지(저탄소/한라봉)선물세트/3kg/13내/박스/실속, 하나로마트
3700 P, 오렌지(저탄소/천혜향)선물세트/3kg/15내/박스/실속, 하나로마트
4290 P, 오렌지(저탄소/레드향)선물세트/3kg/15내/박스/실속, 하나로마트
8580 P, 한라봉(저탄소/10kg/박스/특/45내), 하나로마트
10530 P, 천혜향(저탄소/10kg/박스/특/50내/실속), 하나로마트
5950 P, 유기농화고혼합세트, 초록마을
1960 P, 백미(10kg/유기), 두레생협
1950 P, [예약친환경]친환경 제주레몬(무농약2kg), 올가홀푸드
340 P, [친환경]백미찹쌀(유기농500g)*2봉, 올가홀푸드
340 P, 국산 골드키위(유기농4-5입), 올가홀푸드
200 P, 친환경]노지친환경 감귤(유기농10개), 올가홀푸드
2250 P, [산지]유자(무농약5kg), 올가홀푸드
1690 P, [산지]마이스터 노지친환경 감귤(유기농5kg), 올가홀푸드
590 P, 친환경 감귤(무농약 2.8kg), 올가홀푸드
4410 P, [홈밀]백미(무농약20kg), 올가홀푸드
490 P, 햇대추(무농약300g), 올가홀푸드
490 P, 비가림 친환경 감귤(무농약1kg), 올가홀푸드
220 P, 보라양배추(무농약400g), 올가홀푸드
90 P, 무농약 양배추 믹스 100g, 올가홀푸드
120 P, [김장]무(무농약1개/1.2kg내외), 올가홀푸드
640 P, 친환경 제주 레몬(무농약600g), 올가홀푸드
700 P, [무농약]9곡영양밥1kg, 올가홀푸드
340 P, 흑토마토(무농약600g), 올가홀푸드
590 P, 하우스 자두(무농약300g), 올가홀푸드
390 P, 자두 800g /특, 올가홀푸드
640 P, 스튜벤포도(유기농1.5kg), 올가홀푸드
190 P, 올가 보리(유기농500g), 올가홀푸드
340 P, 천도친환경 복숭아 800g, 올가홀푸드
220 P, 삼계탕부재료(친환경70g), 올가홀푸드
450 P, 하이롱 2kg, 푸른들
520 P, 하이롱 1kg, 푸른들
1140 P, 생협함께 2겹둥근휴지, 부림제지
1260 P, 딸기(2kg/무농약), 두레생협
90 P, 행복 채소(루꼴라/100g), 두레생협
3930 P, 무농약 한라봉(10kg/소과), 두레생협
3830 P, 무농약 천혜향(10kg/소과), 두레생협
290 P, 제주 컬리플라워(500g/유기), 두레생협
470 P, 홍성 유기농 딸기(500g), 두레생협
270 P, 보리3곡(800g/유기), 두레생협
90 P, 포기생채(200g/무농약), 두레생협
380 P, 적미(1kg/유기), 두레생협
350 P, 귀리혼합곡(800g/무농약), 두레생협
390 P, 친환경 귤(1.5kg), 두레생협
530 P, 무농약 사과(부사/1kg), 두레생협
640 P, 못난이 호박고구마(4.5kg/무농약/, 두레생협
590 P, 친환경]마이스터 머루포도(유기농2kg), 올가홀푸드
300 P, 혼합버섯(새송이양송이/270g/무농약), 두레생협
240 P, 갈색양송이버섯(150g/무농약), 두레생협
770 P, 메론(2.5kg이상/무농약), 두레생협
900 P, 안동국화차 유기농가을신선20g, 이마트
1250 P, 안동국화차 유기농가을신선30g, 이마트
540 P, 자연에서 온 종이호일 8m, 월리스인터내셔널
540 P, 종이호일 소(30cm*8m), 월리스인터내셔널
220 P, 자연에서 온 종이호일 5m, 월리스인터내셔널
1180 P, 종이호일 대, 월리스인터내셔널
750 P, 자연에서 온 종이호일(39cm x 20m), 월리스인터내셔널
160 P, 자연에서 온 종이호일(30cm x 3m), 월리스인터내셔널
670 P, 종이호일 소 (30cm*20m), 월리스인터내셔널
3750 P, 코디 핸드타올 100매(2겹), 쌍용씨앤비
1810 P, 코디 이지파인 점보롤 300M, 쌍용씨앤비
1870 P, 이지파인 점보롤 500m(1겹), 쌍용씨앤비
1650 P, 코디 플라워 데코 50*30, 쌍용씨앤비
2080 P, 코디 3겹 에코그린 30m*30롤, 쌍용씨앤비
2080 P, 코디 에코그린 30m(3겹), 쌍용씨앤비
120 P, 무농약이상_상추, 초록마을
230 P, 무농약이상_청도한재미나리200g, 초록마을
80 P, 유기농쌈케일, 초록마을
100 P, 무농약이상_청경채, 초록마을
120 P, 무농약이상_로메인, 초록마을
110 P, 무농약이상_쑥갓, 초록마을
140 P, 무농약이상_양파, 초록마을
420 P, 무농약배추, 초록마을
120 P, 무농약이상_열무, 초록마을
140 P, 무농약이상_부추, 초록마을
140 P, 무농약이상_아욱, 초록마을
140 P, 무농약이상_근대, 초록마을
560 P, NO 40198 (문서보관상자 A4 청색), 엘리트프랜즈
1740 P, 친환경 천혜향세트(8~13입), 이마트
2370 P, 저탄소인증 카라향(귤로향/1.2kg), 이마트
290 P, 무농약 예스방울토마토, 이마트
10 %, 엽경채류-부지깽이, 로컬푸드 직매장
10 %, 엽경채류-어린잎, 로컬푸드 직매장
10 %, 엽경채류-모시잎, 로컬푸드 직매장
10 %, 엽경채류-시레기, 로컬푸드 직매장
10 %, 엽경채류-메밀순, 로컬푸드 직매장
10 %, 엽경채류-고수, 로컬푸드 직매장
10 %, 엽경채류-쌈추, 로컬푸드 직매장
10 %, 엽경채류-겨자채, 로컬푸드 직매장
10 %, 엽경채류-음나무순, 로컬푸드 직매장
10 %, 엽경채류-무청, 로컬푸드 직매장
10 %, 엽경채류-묵나물, 로컬푸드 직매장
10 %, 엽경채류-가죽나물, 로컬푸드 직매장
10 %, 엽경채류-피마자잎, 로컬푸드 직매장
10 %, 엽경채류-무순, 로컬푸드 직매장
10 %, 엽경채류-삼엽채, 로컬푸드 직매장
10 %, 엽경채류-명아주, 로컬푸드 직매장
10 %, 엽경채류-청경채, 로컬푸드 직매장
10 %, 엽경채류-쑥, 로컬푸드 직매장
10 %, 조미채소류-실파, 로컬푸드 직매장
10 %, 조미채소류-풋고추, 로컬푸드 직매장
10 %, 조미채소류-꽈리고추, 로컬푸드 직매장
10 %, 양채류-식용허브, 로컬푸드 직매장
10 %, 양채류-파프리카, 로컬푸드 직매장
10 %, 양채류-비타민, 로컬푸드 직매장
10 %, 양채류-교나, 로컬푸드 직매장
10 %, 양채류-알로애, 로컬푸드 직매장
10 %, 양채류-오크라, 로컬푸드 직매장
10 %, 양채류-알파파싹, 로컬푸드 직매장
10 %, 양채류-컴프리, 로컬푸드 직매장
10 %, 양채류-콜라비(순무양배추), 로컬푸드 직매장
10 %, 양채류-칼리플라워(꽃양배추), 로컬푸드 직매장
10 %, 양채류-비트(붉은사탕무우), 로컬푸드 직매장
700 P, 무농약 메론(2kg이상), 두레생협
480 P, 풋완두콩(1kg/무농약), 두레생협
970 P, 단감(대/1kg/두레인증), 두레생협
200 P, 대파(김장/1kg/무농약), 두레생협
410 P, 느타리버섯(1kg/무농약), 두레생협
220 P, 감자(1kg/무농약), 두레생협
1650 P, 무농약 포도선물세트(3kg), 두레생협
1110 P, 메론(1.6kg~2.2kg/유기), 두레생협
1230 P, 쥬스용사과(2kg/두레인증), 두레생협
120 P, 오이맛고추(200g/무농약), 두레생협
310 P, 알토란(500g/유기), 두레생협
510 P, 무농약 레몬(500g), 두레생협
8850 P, 두레 배(10kg/20과), 두레생협
10240 P, 두레 사과2호, 두레생협
240 P, 무시래기(100g/무농약), 두레생협
840 P, 단감(중/850g/두레인증), 두레생협
1860 P, 배(3개/제수용), 두레생협
330 P, 건고사리(50g/무농약), 두레생협
190 P, 새송이버섯(300g/조림용/유기), 두레생협
490 P, 무농약토마토, 초록마을
390 P, 친환경참다래, 초록마을
1570 P, 슈가버블 애플 주방세제 3.4L, 슈가에코
1640 P, 슈가버블 레몬 주방세제 4.15L + 750ml, 슈가에코
670 P, 슈가버블 섬유유연제 스노우코튼 3L(리필), 슈가에코
670 P, 리필 세탁세제(슈가버블 내추럴버블), 슈가에코
810 P, 슈가버블 애플 주방세제 800g, 슈가에코
1180 P, 슈가버블 주방세제 2.5L+470ML(레몬), 슈가에코
720 P, 친환경 주방세제 리치 레몬 470ml, 슈가에코
1030 P, 슈가버블 내추럴버블 세탁세제 3L, 슈가에코
1940 P, 슈가버블 친환경 주방세제 애플 4L+940ml, 슈가에코
1330 P, 레몬크러쉬주방세제용기_940ML, 슈가에코
460 P, 미니단호박(1kg/3~4개/무농약), 두레생협
720 P, 슈가버블 친환경 주방세제 블루베리 드롭 470ml, 슈가에코
170 P, 파프리카(친환경/파프리카)2개/봉/특, 하나로마트
1360 P, 사과(친환경/사과)/5kg/18내/종이box/특품, 하나로마트
550 P, 포도(친환경/켐벨)/2kg/박스/특(어린이건강과일), 하나로마트
580 P, 곶감(친환경/건시)/700g/봉지/특, 하나로마트
5200 P, 참외(친환경)/10KG/40내/박스/특, 하나로마트
6040 P, 배(무농약)/15KG/박스/특, 하나로마트
2400 P, 배(유기농)/5kg/8내/박스/특(세트), 하나로마트
580 P, 매실(친환경/유기농)/5KG/중/박스/특, 하나로마트
1190 P, 수박(친환경)/9KG/박스/특, 하나로마트
1040 P, 수박(친환경)/8KG/박스/특, 하나로마트
1040 P, 수박(친환경)/7KG/박스/특, 하나로마트
790 P, 수박(친환경)/6KG/박스/특, 하나로마트
670 P, 수박(친환경)/5KG/박스/특, 하나로마트
120 P, 호박(친환경/단호박)/1개/랩/특, 하나로마트
190 P, 셀러리(친환경/즙셀러리)500g/봉지/특/특품, 하나로마트
1540 P, 곶감(친환경/건시)/1kg/박스/특, 하나로마트
3480 P, 곶감(친환경/건시)/1.4kg/박스/특, 하나로마트
3950 P, 곶감(친환경/건시)/1.6kg/박스/특, 하나로마트
910 P, 딸기(친환경)/2kg/박스/특, 하나로마트
210 P, 딸기(친환경)/1kg/박스/보통, 하나로마트
100 P, 방울토마토(친환경)/200g/팩/특, 하나로마트
650 P, 포도(친환경/켐벨)/1kg/박스/특, 하나로마트
900 P, 쑥갓(친환경/쑥갓)2kg/종이BOX/특/특품, 하나로마트
1600 P, 상추(친환경/적상추)4kg/종이BOX/특/특품, 하나로마트
620 P, 상추(아침마루/적상추)2kg/종이BOX/특/특품, 하나로마트
1200 P, 상추(아침마루/청상추)4kg/종이BOX/특/특품, 하나로마트
